call_id,call_date,call_month,member_type,call_channel,call_reason,agent_id,queue_name,wait_time_sec,handle_time_sec,call_outcome,first_call_resolution,sla_target_sec,sla_met,escalated_flag,abandoned_flag
642,2024-07-27 17:00:00,2024-07,Medicaid,Phone,System Access,2051,Enrollment Queue,44,930,Resolved,No,30,No,0,0
643,2024-07-27 18:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2010,Enrollment Queue,64,578,Abandoned,Yes,30,No,0,1
644,2024-07-27 19:00:00,2024-07,Commercial,Portal,System Access,2047,Benefits Queue,87,471,Escalated,Yes,60,No,1,0
645,2024-07-27 20:00:00,2024-07,Commercial,Phone,Provider Inquiry,2037,Enrollment Queue,60,524,Resolved,Yes,90,Yes,0,0
646,2024-07-27 21:00:00,2024-07,Medicaid,Phone,System Access,2035,Claims Queue,66,157,Resolved,Yes,60,No,0,0
647,2024-07-27 22:00:00,2024-07,Medicaid,Phone,Prior Authorization,2052,Benefits Queue,84,278,Resolved,No,60,No,0,0
648,2024-07-27 23:00:00,2024-07,Commercial,IVR,Claims Status,2031,Claims Queue,80,175,Resolved,Yes,30,No,0,0
649,2024-07-28 00:00:00,2024-07,Medicare,Phone,Benefits Coverage,2020,Enrollment Queue,77,481,Resolved,Yes,30,No,0,0
650,2024-07-28 01:00:00,2024-07,Medicaid,Phone,Enrollment,2015,Benefits Queue,121,157,Resolved,Yes,30,No,0,0
651,2024-07-28 02:00:00,2024-07,Medicaid,IVR,System Access,2009,Claims Queue,63,99,Resolved,Yes,60,No,0,0
652,2024-07-28 03:00:00,2024-07,Commercial,Portal,Benefits Coverage,2053,Benefits Queue,36,609,Resolved,Yes,30,No,0,0
653,2024-07-28 04:00:00,2024-07,Medicaid,Phone,Claims Status,2005,Benefits Queue,169,332,Abandoned,Yes,30,No,0,1
654,2024-07-28 05:00:00,2024-07,Commercial,IVR,Enrollment,2016,Benefits Queue,132,183,Resolved,No,90,No,0,0
655,2024-07-28 06:00:00,2024-07,Medicare,Phone,Benefits Coverage,2005,Benefits Queue,202,351,Resolved,Yes,30,No,0,0
656,2024-07-28 07:00:00,2024-07,Medicaid,Phone,Benefits Coverage,2029,Enrollment Queue,68,337,Abandoned,Yes,60,No,0,1
657,2024-07-28 08:00:00,2024-07,Commercial,Phone,Claims Status,2021,Enrollment Queue,150,538,Resolved,Yes,90,No,0,0
658,2024-07-28 09:00:00,2024-07,Medicaid,IVR,System Access,2020,Claims Queue,14,283,Escalated,No,60,Yes,1,0
659,2024-07-28 10:00:00,2024-07,Medicaid,Phone,Prior Authorization,2019,Enrollment Queue,152,248,Resolved,Yes,90,No,0,0
660,2024-07-28 11:00:00,2024-07,Medicare,IVR,Benefits Coverage,2017,Claims Queue,134,105,Resolved,Yes,30,No,0,0
661,2024-07-28 12:00:00,2024-07,Medicaid,Phone,Claims Status,2011,Claims Queue,53,976,Abandoned,Yes,60,Yes,0,1
662,2024-07-28 13:00:00,2024-07,Commercial,Phone,Billing,2004,Enrollment Queue,39,471,Resolved,Yes,30,No,0,0
663,2024-07-28 14:00:00,2024-07,Medicare,Phone,Prior Authorization,2026,Benefits Queue,113,340,Resolved,Yes,60,No,0,0
664,2024-07-28 15:00:00,2024-07,Medicaid,Phone,Claims Status,2046,Benefits Queue,83,794,Resolved,Yes,90,Yes,0,0
665,2024-07-28 16:00:00,2024-07,Medicaid,Phone,Enrollment,2052,Claims Queue,27,159,Resolved,Yes,30,Yes,0,0
666,2024-07-28 17:00:00,2024-07,Medicaid,Phone,Claims Status,2027,Benefits Queue,265,247,Resolved,No,90,No,0,0
667,2024-07-28 18:00:00,2024-07,Medicare,IVR,Provider Inquiry,2040,Benefits Queue,125,138,Escalated,Yes,60,No,1,0
668,2024-07-28 19:00:00,2024-07,Medicaid,Phone,System Access,2010,Claims Queue,211,157,Resolved,No,60,No,0,0
669,2024-07-28 20:00:00,2024-07,Medicare,IVR,Prior Authorization,2055,Claims Queue,138,202,Resolved,Yes,90,No,0,0
670,2024-07-28 21:00:00,2024-07,Commercial,Phone,System Access,2020,Claims Queue,52,167,Resolved,Yes,60,Yes,0,0
671,2024-07-28 22:00:00,2024-07,Commercial,IVR,Prior Authorization,2056,Enrollment Queue,64,75,Resolved,Yes,60,No,0,0
672,2024-07-28 23:00:00,2024-07,Medicaid,Phone,Claims Status,2052,Claims Queue,255,410,Abandoned,Yes,30,No,0,1
673,2024-07-29 00:00:00,2024-07,Medicaid,Phone,Prior Authorization,2025,Claims Queue,63,429,Resolved,Yes,60,No,0,0
674,2024-07-29 01:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2001,Claims Queue,50,707,Resolved,Yes,60,Yes,0,0
675,2024-07-29 02:00:00,2024-07,Medicaid,Phone,Billing,2042,Claims Queue,243,553,Abandoned,Yes,60,No,0,1
676,2024-07-29 03:00:00,2024-07,Medicaid,Phone,Prior Authorization,2012,Enrollment Queue,24,281,Escalated,Yes,60,Yes,1,0
677,2024-07-29 04:00:00,2024-07,Medicare,Phone,Provider Inquiry,2019,Benefits Queue,90,264,Resolved,Yes,60,No,0,0
678,2024-07-29 05:00:00,2024-07,Medicare,Portal,Benefits Coverage,2020,Benefits Queue,54,332,Abandoned,Yes,60,Yes,0,1
679,2024-07-29 06:00:00,2024-07,Medicaid,Phone,Prior Authorization,2028,Benefits Queue,106,263,Abandoned,Yes,60,No,0,1
680,2024-07-29 07:00:00,2024-07,Medicaid,Phone,Enrollment,2023,Benefits Queue,46,521,Abandoned,Yes,30,No,0,1
681,2024-07-29 08:00:00,2024-07,Medicaid,Phone,Billing,2012,Benefits Queue,222,551,Escalated,Yes,90,No,1,0
682,2024-07-29 09:00:00,2024-07,Medicaid,Phone,System Access,2011,Enrollment Queue,83,287,Escalated,Yes,30,No,1,0
683,2024-07-29 10:00:00,2024-07,Medicare,Phone,System Access,2019,Claims Queue,95,91,Resolved,Yes,30,No,0,0
684,2024-07-29 11:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2019,Benefits Queue,25,247,Resolved,Yes,60,Yes,0,0
685,2024-07-29 12:00:00,2024-07,Commercial,Phone,Provider Inquiry,2034,Claims Queue,114,295,Resolved,No,60,No,0,0
686,2024-07-29 13:00:00,2024-07,Commercial,IVR,Billing,2033,Claims Queue,38,789,Resolved,Yes,60,Yes,0,0
687,2024-07-29 14:00:00,2024-07,Medicaid,Phone,Prior Authorization,2002,Claims Queue,124,564,Resolved,Yes,60,No,0,0
688,2024-07-29 15:00:00,2024-07,Medicaid,Phone,System Access,2055,Benefits Queue,110,812,Escalated,Yes,60,No,1,0
689,2024-07-29 16:00:00,2024-07,Medicare,Phone,System Access,2003,Benefits Queue,26,180,Resolved,Yes,90,Yes,0,0
690,2024-07-29 17:00:00,2024-07,Medicare,Phone,Claims Status,2039,Enrollment Queue,206,326,Resolved,Yes,30,No,0,0
691,2024-07-29 18:00:00,2024-07,Medicaid,Phone,Billing,2052,Claims Queue,84,60,Resolved,Yes,30,No,0,0
692,2024-07-29 19:00:00,2024-07,Medicare,Phone,Benefits Coverage,2010,Benefits Queue,42,223,Resolved,Yes,60,Yes,0,0
693,2024-07-29 20:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2047,Claims Queue,90,188,Resolved,No,90,Yes,0,0
694,2024-07-29 21:00:00,2024-07,Medicare,Portal,Provider Inquiry,2001,Enrollment Queue,90,124,Escalated,Yes,60,No,1,0
695,2024-07-29 22:00:00,2024-07,Medicare,Phone,Benefits Coverage,2036,Enrollment Queue,130,393,Resolved,Yes,30,No,0,0
696,2024-07-29 23:00:00,2024-07,Commercial,Phone,Provider Inquiry,2055,Benefits Queue,43,994,Resolved,Yes,60,Yes,0,0
697,2024-07-30 00:00:00,2024-07,Medicare,Phone,System Access,2033,Claims Queue,80,349,Abandoned,No,60,No,0,1
698,2024-07-30 01:00:00,2024-07,Commercial,IVR,Enrollment,2053,Benefits Queue,212,721,Resolved,Yes,30,No,0,0
699,2024-07-30 02:00:00,2024-07,Medicaid,Phone,Enrollment,2041,Enrollment Queue,106,854,Resolved,Yes,30,No,0,0
700,2024-07-30 03:00:00,2024-07,Medicaid,Phone,Prior Authorization,2036,Claims Queue,64,196,Resolved,Yes,60,No,0,0
701,2024-07-30 04:00:00,2024-07,Medicaid,IVR,Claims Status,2009,Benefits Queue,96,539,Resolved,Yes,30,No,0,0
702,2024-07-30 05:00:00,2024-07,Commercial,IVR,Claims Status,2021,Enrollment Queue,48,241,Escalated,Yes,30,No,1,0
703,2024-07-30 06:00:00,2024-07,Medicaid,Portal,Enrollment,2009,Claims Queue,32,415,Resolved,Yes,60,Yes,0,0
704,2024-07-30 07:00:00,2024-07,Medicare,Phone,Claims Status,2043,Claims Queue,98,324,Escalated,Yes,60,No,1,0
705,2024-07-30 08:00:00,2024-07,Medicare,Phone,Claims Status,2058,Claims Queue,114,370,Resolved,Yes,30,No,0,0
706,2024-07-30 09:00:00,2024-07,Commercial,Phone,Prior Authorization,2026,Claims Queue,117,263,Resolved,Yes,30,No,0,0
707,2024-07-30 10:00:00,2024-07,Medicaid,Phone,Claims Status,2056,Claims Queue,34,310,Resolved,Yes,60,Yes,0,0
708,2024-07-30 11:00:00,2024-07,Medicaid,IVR,Provider Inquiry,2018,Enrollment Queue,184,380,Resolved,Yes,60,No,0,0
709,2024-07-30 12:00:00,2024-07,Medicaid,Phone,Prior Authorization,2038,Enrollment Queue,147,858,Resolved,Yes,90,No,0,0
710,2024-07-30 13:00:00,2024-07,Medicaid,IVR,Enrollment,2022,Enrollment Queue,164,403,Escalated,Yes,30,No,1,0
711,2024-07-30 14:00:00,2024-07,Medicaid,Phone,Billing,2056,Benefits Queue,186,213,Abandoned,No,30,No,0,1
712,2024-07-30 15:00:00,2024-07,Medicare,Phone,Prior Authorization,2008,Claims Queue,211,333,Resolved,Yes,30,No,0,0
713,2024-07-30 16:00:00,2024-07,Medicaid,Phone,Enrollment,2023,Benefits Queue,44,369,Resolved,No,60,Yes,0,0
714,2024-07-30 17:00:00,2024-07,Commercial,Phone,Enrollment,2038,Enrollment Queue,321,370,Resolved,Yes,90,No,0,0
715,2024-07-30 18:00:00,2024-07,Medicare,Phone,Claims Status,2028,Enrollment Queue,65,830,Resolved,Yes,60,No,0,0
716,2024-07-30 19:00:00,2024-07,Medicaid,Phone,System Access,2033,Enrollment Queue,46,466,Escalated,Yes,30,No,1,0
717,2024-07-30 20:00:00,2024-07,Commercial,Phone,Provider Inquiry,2006,Enrollment Queue,79,489,Escalated,Yes,90,Yes,1,0
718,2024-07-30 21:00:00,2024-07,Medicaid,Portal,Provider Inquiry,2024,Enrollment Queue,107,502,Resolved,No,30,No,0,0
719,2024-07-30 22:00:00,2024-07,Medicaid,IVR,Prior Authorization,2045,Claims Queue,59,116,Resolved,Yes,30,No,0,0
720,2024-07-30 23:00:00,2024-07,Commercial,Phone,Prior Authorization,2032,Enrollment Queue,145,486,Resolved,Yes,90,No,0,0
721,2024-07-31 00:00:00,2024-07,Medicaid,Phone,Provider Inquiry,2037,Enrollment Queue,162,286,Escalated,Yes,30,No,1,0
722,2024-07-31 01:00:00,2024-07,Medicare,IVR,Provider Inquiry,2031,Enrollment Queue,11,453,Resolved,Yes,60,Yes,0,0
723,2024-07-31 02:00:00,2024-07,Medicaid,Phone,Prior Authorization,2004,Claims Queue,85,166,Escalated,Yes,60,No,1,0
724,2024-07-31 03:00:00,2024-07,Medicare,Phone,Prior Authorization,2014,Claims Queue,169,481,Resolved,No,60,No,0,0
725,2024-07-31 04:00:00,2024-07,Medicare,Portal,Billing,2018,Benefits Queue,95,278,Resolved,Yes,90,No,0,0
726,2024-07-31 05:00:00,2024-07,Medicaid,Phone,Claims Status,2009,Claims Queue,182,257,Escalated,No,60,No,1,0
727,2024-07-31 06:00:00,2024-07,Medicaid,IVR,Prior Authorization,2055,Benefits Queue,145,317,Resolved,Yes,90,No,0,0
728,2024-07-31 07:00:00,2024-07,Medicare,IVR,Prior Authorization,2024,Enrollment Queue,135,1236,Abandoned,Yes,30,No,0,1
729,2024-07-31 08:00:00,2024-07,Medicare,Phone,System Access,2058,Benefits Queue,112,366,Resolved,Yes,30,No,0,0
730,2024-07-31 09:00:00,2024-07,Medicaid,Phone,System Access,2004,Enrollment Queue,16,92,Abandoned,Yes,90,Yes,0,1
731,2024-07-31 10:00:00,2024-07,Medicaid,Phone,Prior Authorization,2054,Benefits Queue,89,489,Resolved,Yes,90,Yes,0,0
732,2024-07-31 11:00:00,2024-07,Commercial,Phone,Claims Status,2045,Benefits Queue,68,709,Resolved,Yes,30,No,0,0
733,2024-07-31 12:00:00,2024-07,Medicaid,Phone,Enrollment,2050,Claims Queue,92,281,Resolved,Yes,30,No,0,0
734,2024-07-31 13:00:00,2024-07,Medicare,IVR,Enrollment,2052,Claims Queue,71,108,Resolved,No,30,No,0,0
735,2024-07-31 14:00:00,2024-07,Medicaid,Phone,Enrollment,2003,Claims Queue,52,167,Resolved,No,60,Yes,0,0
736,2024-07-31 15:00:00,2024-07,Medicare,IVR,Prior Authorization,2032,Claims Queue,33,423,Escalated,Yes,30,No,1,0
737,2024-07-31 16:00:00,2024-07,Medicare,Phone,Provider Inquiry,2048,Enrollment Queue,115,272,Escalated,Yes,30,No,1,0
738,2024-07-31 17:00:00,2024-07,Medicare,Phone,Billing,2021,Claims Queue,244,254,Resolved,Yes,30,No,0,0
739,2024-07-31 18:00:00,2024-07,Medicare,Phone,Enrollment,2009,Claims Queue,39,437,Resolved,Yes,60,Yes,0,0
740,2024-07-31 19:00:00,2024-07,Medicare,Portal,System Access,2055,Claims Queue,70,395,Resolved,Yes,90,Yes,0,0
741,2024-07-31 20:00:00,2024-07,Medicare,Phone,Enrollment,2018,Benefits Queue,172,277,Resolved,Yes,60,No,0,0
742,2024-07-31 21:00:00,2024-07,Commercial,Phone,Enrollment,2037,Benefits Queue,197,334,Resolved,No,60,No,0,0
743,2024-07-31 22:00:00,2024-07,Commercial,Phone,Billing,2017,Enrollment Queue,57,126,Resolved,No,30,No,0,0
744,2024-07-31 23:00:00,2024-07,Medicaid,IVR,Claims Status,2004,Benefits Queue,100,459,Resolved,Yes,30,No,0,0
745,2024-08-01 00:00:00,2024-08,Commercial,Portal,Enrollment,2041,Claims Queue,114,378,Escalated,Yes,90,No,1,0
746,2024-08-01 01:00:00,2024-08,Medicare,IVR,Provider Inquiry,2005,Claims Queue,144,155,Escalated,Yes,30,No,1,0
747,2024-08-01 02:00:00,2024-08,Medicaid,Phone,Prior Authorization,2010,Enrollment Queue,124,526,Escalated,Yes,30,No,1,0
748,2024-08-01 03:00:00,2024-08,Medicaid,Phone,Enrollment,2017,Claims Queue,133,256,Escalated,Yes,90,No,1,0
749,2024-08-01 04:00:00,2024-08,Medicare,Phone,Billing,2036,Benefits Queue,200,256,Resolved,Yes,60,No,0,0
750,2024-08-01 05:00:00,2024-08,Medicare,Phone,Claims Status,2014,Benefits Queue,157,197,Escalated,Yes,60,No,1,0
751,2024-08-01 06:00:00,2024-08,Medicaid,Phone,Provider Inquiry,2035,Benefits Queue,96,187,Resolved,Yes,30,No,0,0
752,2024-08-01 07:00:00,2024-08,Medicare,Phone,Enrollment,2048,Enrollment Queue,57,647,Resolved,Yes,90,Yes,0,0
753,2024-08-01 08:00:00,2024-08,Medicaid,Portal,Enrollment,2049,Enrollment Queue,125,26,Resolved,Yes,90,No,0,0
754,2024-08-01 09:00:00,2024-08,Medicaid,IVR,Provider Inquiry,2031,Claims Queue,204,91,Resolved,No,90,No,0,0
755,2024-08-01 10:00:00,2024-08,Medicare,Phone,Prior Authorization,2001,Benefits Queue,79,183,Resolved,No,60,No,0,0
756,2024-08-01 11:00:00,2024-08,Medicare,Phone,Benefits Coverage,2028,Benefits Queue,72,264,Resolved,Yes,90,Yes,0,0
757,2024-08-01 12:00:00,2024-08,Medicaid,Phone,Claims Status,2032,Claims Queue,119,433,Resolved,Yes,60,No,0,0
758,2024-08-01 13:00:00,2024-08,Medicaid,Phone,Billing,2010,Enrollment Queue,92,303,Abandoned,Yes,90,No,0,1
759,2024-08-01 14:00:00,2024-08,Medicare,Phone,Prior Authorization,2055,Enrollment Queue,125,189,Escalated,No,60,No,1,0
760,2024-08-01 15:00:00,2024-08,Commercial,Phone,System Access,2043,Enrollment Queue,111,237,Abandoned,No,60,No,0,1
761,2024-08-01 16:00:00,2024-08,Medicare,Phone,Enrollment,2002,Claims Queue,93,253,Resolved,Yes,30,No,0,0
762,2024-08-01 17:00:00,2024-08,Medicaid,Phone,Enrollment,2027,Benefits Queue,77,418,Escalated,No,60,No,1,0
763,2024-08-01 18:00:00,2024-08,Medicare,IVR,Benefits Coverage,2028,Enrollment Queue,70,811,Resolved,No,90,Yes,0,0
764,2024-08-01 19:00:00,2024-08,Medicare,Phone,Benefits Coverage,2001,Benefits Queue,92,912,Resolved,Yes,60,No,0,0
765,2024-08-01 20:00:00,2024-08,Commercial,Phone,System Access,2054,Benefits Queue,47,417,Resolved,Yes,30,No,0,0
766,2024-08-01 21:00:00,2024-08,Medicare,IVR,Claims Status,2027,Claims Queue,113,599,Escalated,Yes,30,No,1,0
767,2024-08-01 22:00:00,2024-08,Commercial,Phone,Enrollment,2052,Benefits Queue,51,210,Abandoned,Yes,30,No,0,1
768,2024-08-01 23:00:00,2024-08,Medicaid,Phone,Provider Inquiry,2052,Benefits Queue,20,212,Resolved,Yes,30,Yes,0,0
769,2024-08-02 00:00:00,2024-08,Medicaid,Phone,Claims Status,2011,Claims Queue,18,470,Resolved,No,90,Yes,0,0
770,2024-08-02 01:00:00,2024-08,Medicaid,Phone,Prior Authorization,2043,Enrollment Queue,111,328,Resolved,Yes,90,No,0,0
771,2024-08-02 02:00:00,2024-08,Medicare,Phone,System Access,2044,Claims Queue,89,284,Resolved,Yes,30,No,0,0
772,2024-08-02 03:00:00,2024-08,Commercial,Portal,Billing,2043,Claims Queue,29,328,Resolved,Yes,90,Yes,0,0
773,2024-08-02 04:00:00,2024-08,Medicare,IVR,Claims Status,2051,Enrollment Queue,46,123,Resolved,Yes,30,No,0,0
774,2024-08-02 05:00:00,2024-08,Medicare,Phone,Enrollment,2017,Claims Queue,129,188,Resolved,Yes,30,No,0,0
775,2024-08-02 06:00:00,2024-08,Medicaid,Phone,Claims Status,2022,Enrollment Queue,50,318,Resolved,Yes,90,Yes,0,0
776,2024-08-02 07:00:00,2024-08,Medicare,IVR,Benefits Coverage,2035,Enrollment Queue,104,290,Resolved,Yes,90,No,0,0
777,2024-08-02 08:00:00,2024-08,Medicaid,Phone,Billing,2032,Enrollment Queue,87,689,Resolved,Yes,90,Yes,0,0
778,2024-08-02 09:00:00,2024-08,Medicaid,Phone,System Access,2007,Enrollment Queue,48,212,Resolved,No,90,Yes,0,0
779,2024-08-02 10:00:00,2024-08,Medicaid,IVR,Enrollment,2007,Benefits Queue,51,494,Resolved,Yes,60,Yes,0,0
780,2024-08-02 11:00:00,2024-08,Medicare,Phone,Claims Status,2024,Benefits Queue,69,646,Resolved,Yes,30,No,0,0
781,2024-08-02 12:00:00,2024-08,Medicare,IVR,Billing,2007,Benefits Queue,568,165,Escalated,Yes,30,No,1,0
782,2024-08-02 13:00:00,2024-08,Medicare,Phone,Claims Status,2046,Claims Queue,258,173,Resolved,Yes,60,No,0,0
783,2024-08-02 14:00:00,2024-08,Medicare,Portal,Enrollment,2042,Claims Queue,142,704,Escalated,Yes,60,No,1,0
784,2024-08-02 15:00:00,2024-08,Medicare,Phone,Provider Inquiry,2010,Claims Queue,21,401,Abandoned,Yes,30,Yes,0,1
785,2024-08-02 16:00:00,2024-08,Commercial,Phone,System Access,2001,Benefits Queue,145,160,Resolved,Yes,30,No,0,0
786,2024-08-02 17:00:00,2024-08,Medicare,IVR,System Access,2055,Claims Queue,183,434,Escalated,Yes,30,No,1,0
787,2024-08-02 18:00:00,2024-08,Commercial,Portal,System Access,2042,Enrollment Queue,87,761,Abandoned,Yes,90,Yes,0,1
788,2024-08-02 19:00:00,2024-08,Medicaid,Phone,System Access,2002,Benefits Queue,70,358,Resolved,Yes,90,Yes,0,0
789,2024-08-02 20:00:00,2024-08,Medicare,Phone,Enrollment,2014,Benefits Queue,33,144,Escalated,Yes,60,Yes,1,0
790,2024-08-02 21:00:00,2024-08,Medicaid,IVR,Claims Status,2036,Benefits Queue,52,191,Resolved,Yes,60,Yes,0,0
791,2024-08-02 22:00:00,2024-08,Medicaid,Phone,Provider Inquiry,2024,Claims Queue,48,362,Resolved,Yes,30,No,0,0
792,2024-08-02 23:00:00,2024-08,Commercial,Phone,Claims Status,2047,Benefits Queue,156,272,Resolved,No,30,No,0,0
793,2024-08-03 00:00:00,2024-08,Medicaid,IVR,Claims Status,2018,Enrollment Queue,77,372,Escalated,No,30,No,1,0
794,2024-08-03 01:00:00,2024-08,Medicaid,IVR,Prior Authorization,2056,Claims Queue,15,362,Escalated,Yes,30,Yes,1,0
795,2024-08-03 02:00:00,2024-08,Medicare,Phone,Claims Status,2007,Benefits Queue,72,174,Escalated,No,30,No,1,0
796,2024-08-03 03:00:00,2024-08,Commercial,Portal,System Access,2026,Benefits Queue,52,515,Resolved,No,90,Yes,0,0
797,2024-08-03 04:00:00,2024-08,Medicare,Portal,Provider Inquiry,2026,Claims Queue,105,287,Abandoned,Yes,60,No,0,1
798,2024-08-03 05:00:00,2024-08,Commercial,Phone,System Access,2019,Claims Queue,134,154,Resolved,Yes,30,No,0,0
799,2024-08-03 06:00:00,2024-08,Commercial,IVR,Prior Authorization,2009,Benefits Queue,39,370,Resolved,Yes,30,No,0,0
800,2024-08-03 07:00:00,2024-08,Medicare,Phone,Provider Inquiry,2028,Benefits Queue,82,147,Resolved,Yes,60,No,0,0
801,2024-08-03 08:00:00,2024-08,Medicaid,Phone,Billing,2026,Enrollment Queue,229,171,Resolved,Yes,60,No,0,0
802,2024-08-03 09:00:00,2024-08,Medicaid,Phone,Provider Inquiry,2033,Claims Queue,70,248,Resolved,Yes,30,No,0,0
803,2024-08-03 10:00:00,2024-08,Medicaid,Phone,Prior Authorization,2048,Claims Queue,89,235,Resolved,Yes,30,No,0,0
804,2024-08-03 11:00:00,2024-08,Medicare,IVR,Benefits Coverage,2035,Enrollment Queue,31,124,Resolved,Yes,90,Yes,0,0
805,2024-08-03 12:00:00,2024-08,Commercial,IVR,System Access,2057,Benefits Queue,301,182,Resolved,Yes,30,No,0,0
806,2024-08-03 13:00:00,2024-08,Medicaid,Phone,Provider Inquiry,2018,Enrollment Queue,56,364,Resolved,Yes,60,Yes,0,0
807,2024-08-03 14:00:00,2024-08,Commercial,Phone,Claims Status,2042,Enrollment Queue,148,744,Resolved,No,90,No,0,0
808,2024-08-03 15:00:00,2024-08,Medicare,Phone,Provider Inquiry,2017,Enrollment Queue,48,480,Resolved,Yes,60,Yes,0,0
809,2024-08-03 16:00:00,2024-08,Medicare,Phone,Claims Status,2028,Benefits Queue,32,261,Resolved,Yes,90,Yes,0,0
810,2024-08-03 17:00:00,2024-08,Medicaid,Phone,Prior Authorization,2046,Enrollment Queue,89,225,Resolved,Yes,30,No,0,0
811,2024-08-03 18:00:00,2024-08,Medicaid,Phone,Claims Status,2041,Benefits Queue,180,240,Escalated,Yes,60,No,1,0
812,2024-08-03 19:00:00,2024-08,Medicare,IVR,Prior Authorization,2035,Benefits Queue,46,170,Abandoned,No,30,No,0,1
813,2024-08-03 20:00:00,2024-08,Medicare,Portal,Provider Inquiry,2045,Benefits Queue,40,326,Resolved,Yes,60,Yes,0,0
814,2024-08-03 21:00:00,2024-08,Medicaid,Phone,Billing,2040,Claims Queue,39,299,Resolved,Yes,60,Yes,0,0
815,2024-08-03 22:00:00,2024-08,Medicaid,Phone,Claims Status,2053,Benefits Queue,52,385,Escalated,Yes,30,No,1,0
816,2024-08-03 23:00:00,2024-08,Medicaid,Phone,System Access,2045,Claims Queue,64,142,Resolved,Yes,60,No,0,0
817,2024-08-04 00:00:00,2024-08,Commercial,Phone,System Access,2053,Benefits Queue,40,251,Resolved,Yes,60,Yes,0,0
818,2024-08-04 01:00:00,2024-08,Commercial,Phone,Billing,2032,Benefits Queue,30,251,Resolved,Yes,60,Yes,0,0
819,2024-08-04 02:00:00,2024-08,Commercial,Phone,Benefits Coverage,2043,Benefits Queue,104,188,Abandoned,Yes,30,No,0,1
820,2024-08-04 03:00:00,2024-08,Commercial,Phone,Claims Status,2031,Benefits Queue,99,213,Resolved,Yes,30,No,0,0
821,2024-08-04 04:00:00,2024-08,Medicare,Phone,Benefits Coverage,2055,Claims Queue,106,439,Resolved,Yes,30,No,0,0
822,2024-08-04 05:00:00,2024-08,Commercial,Phone,System Access,2032,Benefits Queue,16,166,Escalated,Yes,30,Yes,1,0
823,2024-08-04 06:00:00,2024-08,Medicaid,IVR,Provider Inquiry,2014,Benefits Queue,206,400,Resolved,No,60,No,0,0
824,2024-08-04 07:00:00,2024-08,Medicare,Phone,Claims Status,2006,Enrollment Queue,35,111,Resolved,No,90,Yes,0,0
825,2024-08-04 08:00:00,2024-08,Medicaid,Phone,System Access,2022,Enrollment Queue,182,777,Resolved,No,60,No,0,0
826,2024-08-04 09:00:00,2024-08,Medicaid,Phone,Billing,2038,Benefits Queue,124,186,Escalated,Yes,30,No,1,0
827,2024-08-04 10:00:00,2024-08,Commercial,Phone,Enrollment,2045,Claims Queue,37,518,Resolved,Yes,90,Yes,0,0
828,2024-08-04 11:00:00,2024-08,Medicaid,Phone,Enrollment,2045,Enrollment Queue,44,378,Resolved,Yes,30,No,0,0
829,2024-08-04 12:00:00,2024-08,Commercial,IVR,Provider Inquiry,2035,Enrollment Queue,130,339,Resolved,Yes,60,No,0,0
830,2024-08-04 13:00:00,2024-08,Medicare,Phone,Claims Status,2025,Claims Queue,42,221,Escalated,Yes,90,Yes,1,0
831,2024-08-04 14:00:00,2024-08,Medicaid,Portal,System Access,2023,Enrollment Queue,38,177,Resolved,Yes,30,No,0,0
832,2024-08-04 15:00:00,2024-08,Medicaid,Phone,Benefits Coverage,2019,Claims Queue,97,537,Resolved,Yes,60,No,0,0
833,2024-08-04 16:00:00,2024-08,Medicaid,Phone,Benefits Coverage,2046,Benefits Queue,76,630,Resolved,Yes,30,No,0,0
834,2024-08-04 17:00:00,2024-08,Medicare,Phone,Billing,2044,Benefits Queue,67,573,Resolved,Yes,60,No,0,0
835,2024-08-04 18:00:00,2024-08,Commercial,Phone,Billing,2040,Enrollment Queue,56,332,Resolved,Yes,60,Yes,0,0
836,2024-08-04 19:00:00,2024-08,Medicaid,Portal,System Access,2036,Enrollment Queue,36,420,Resolved,No,30,No,0,0
837,2024-08-04 20:00:00,2024-08,Medicare,Phone,System Access,2003,Enrollment Queue,96,380,Escalated,Yes,60,No,1,0
838,2024-08-04 21:00:00,2024-08,Commercial,IVR,Benefits Coverage,2032,Benefits Queue,97,409,Resolved,Yes,30,No,0,0
839,2024-08-04 22:00:00,2024-08,Medicaid,Phone,Claims Status,2028,Claims Queue,43,98,Abandoned,Yes,90,Yes,0,1
